season,team,conference,totalPlays,passingPlays,rushingPlays
2004,Air Force,Mountain West,147,33.0,110.00000000000001
2004,Akron,Mid-American,131,70.0,55.0
2004,Alabama,SEC,677,224.0,434.0
2004,Arizona,Pac-12,681,314.0,354.00000000000006
2004,Arizona State,Pac-12,823,429.0,370.0
2004,Arkansas,SEC,699,279.0,406.0
2004,Arkansas State,Sun Belt,268,140.0,120.0
2004,Army,FBS Independents,67,30.0,34.0
2004,Auburn,SEC,753,279.0,452.0
2004,Ball State,Mid-American,175,81.0,91.0
2004,Baylor,Big 12,720,385.0,319.0
2004,Boise State,Mountain West,757,301.0,436.00000000000006
2004,Boston College,ACC,843,422.00000000000006,398.0
2004,Bowling Green,Mid-American,199,98.0,97.0
2004,Buffalo,Mid-American,119,51.0,64.0
2004,BYU,FBS Independents,266,157.0,104.0
2004,California,Pac-12,790,308.0,452.99999999999994
2004,Central Michigan,Mid-American,137,74.0,62.0
2004,Cincinnati,American Athletic,365,155.0,195.0
2004,Clemson,ACC,639,328.0,296.0
2004,Colorado,Pac-12,777,379.0,378.0
2004,Colorado State,Mountain West,268,140.0,121.0
2004,Connecticut,American Athletic,835,447.00000000000006,370.0
2004,Duke,ACC,617,284.0,317.0
2004,East Carolina,American Athletic,278,151.0,120.0
2004,Eastern Michigan,Mid-American,77,39.99999999999999,34.0
2004,Florida,SEC,699,344.0,338.0
2004,Florida State,ACC,756,372.0,363.0
2004,Fresno State,Mountain West,392,171.0,209.0
2004,Georgia,SEC,717,304.0,390.0
2004,Georgia Southern,Sun Belt,76,13.0,58.0
2004,Georgia Tech,ACC,795,352.0,427.0
2004,Hawai'i,Mountain West,271,190.0,73.0
2004,Houston,American Athletic,208,103.0,97.0
2004,Illinois,Big Ten,720,347.0,358.0
2004,Indiana,Big Ten,677,276.0,379.0
2004,Iowa,Big Ten,719,343.0,356.0
2004,Iowa State,Big 12,855,360.0,476.99999999999994
2004,Kansas,Big 12,771,406.0,342.0
2004,Kansas State,Big 12,682,280.0,382.99999999999994
2004,Kent State,Mid-American,138,86.0,48.0
2004,Kentucky,SEC,635,326.99999999999994,294.0
2004,Louisiana,Sun Belt,50,18.0,30.0
2004,Louisiana Monroe,Sun Belt,127,54.0,67.0
2004,Louisiana Tech,Conference USA,312,154.0,151.0
2004,Louisville,ACC,671,273.0,377.0
2004,LSU,SEC,720,282.0,417.00000000000006
2004,Marshall,Conference USA,181,97.0,79.0
2004,Maryland,Big Ten,731,314.0,396.00000000000006
2004,Memphis,American Athletic,298,153.0,139.0
2004,Miami,ACC,700,351.0,332.0
2004,Miami (OH),Mid-American,124,88.0,36.0
2004,Michigan,Big Ten,779,368.0,387.0
2004,Michigan State,Big Ten,873,380.0,465.0
2004,Middle Tennessee,Conference USA,58,35.0,22.0
2004,Minnesota,Big Ten,730,246.0,460.0
2004,Mississippi State,SEC,681,287.0,371.0
2004,Missouri,SEC,797,355.0,418.99999999999994
2004,Navy,American Athletic,256,34.0,212.0
2004,NC State,ACC,749,344.0,388.0
2004,Nebraska,Big Ten,700,303.0,381.0
2004,Nevada,Mountain West,73,44.0,26.0
2004,New Mexico,Mountain West,308,138.0,164.0
2004,New Mexico State,FBS Independents,112,48.0,59.0
2004,North Carolina,ACC,744,324.0,400.0
2004,Northern Illinois,Mid-American,216,87.0,121.00000000000001
2004,North Texas,Conference USA,244,112.0,122.99999999999999
2004,Northwestern,Big Ten,878,438.0,414.0
2004,Notre Dame,FBS Independents,654,288.0,351.99999999999994
2004,Ohio,Mid-American,134,71.0,59.0
2004,Ohio State,Big Ten,725,312.0,395.0
2004,Oklahoma,Big 12,845,336.0,488.00000000000006
2004,Oklahoma State,Big 12,750,193.00000000000003,533.0
2004,Ole Miss,SEC,772,347.0,404.0
2004,Oregon,Pac-12,779,374.0,384.0
2004,Oregon State,Pac-12,872,514.0,332.0
2004,Penn State,Big Ten,627,317.00000000000006,297.0
2004,Pittsburgh,ACC,759,367.0,368.0
2004,Purdue,Big Ten,797,426.0,355.0
2004,Rice,Conference USA,151,31.0,114.0
2004,Rutgers,Big Ten,803,458.99999999999994,329.0
2004,San Diego State,Mountain West,215,129.0,78.0
2004,San José State,Mountain West,194,64.0,123.99999999999999
2004,SMU,American Athletic,265,140.0,117.0
2004,South Carolina,SEC,719,277.0,420.0
2004,Southern Mississippi,Conference USA,307,150.0,149.0
2004,South Florida,American Athletic,181,86.0,91.00000000000001
2004,Stanford,Pac-12,740,407.00000000000006,319.0
2004,Syracuse,ACC,707,290.0,389.99999999999994
2004,TCU,Big 12,206,100.0,100.0
2004,Temple,American Athletic,695,327.0,346.0
2004,Tennessee,SEC,769,329.0,416.0
2004,Texas,Big 12,790,238.0,523.0
2004,Texas A&M,SEC,720,329.0,368.0
2004,Texas State,Sun Belt,66,28.0,37.0
2004,Texas Tech,Big 12,880,621.0,242.00000000000003
2004,Toledo,Mid-American,263,147.0,108.0
2004,Troy,Sun Belt,223,87.0,129.0
2004,Tulane,American Athletic,112,59.0,50.0
2004,Tulsa,American Athletic,244,95.0,140.0
2004,UAB,Conference USA,258,109.0,142.0
2004,UCF,American Athletic,180,84.0,90.0
2004,UCLA,Pac-12,788,351.0,416.0
2004,UMass,FBS Independents,60,35.0,23.0
2004,UNLV,Mountain West,183,77.0,99.00000000000001
2004,USC,Pac-12,800,369.0,409.0
2004,Utah,Pac-12,758,283.0,453.00000000000006
2004,Utah State,Mountain West,187,106.00000000000001,74.0
2004,UTEP,Conference USA,399,213.0,173.0
2004,Vanderbilt,SEC,627,263.0,346.0
2004,Virginia,ACC,797,285.0,488.00000000000006
2004,Virginia Tech,ACC,785,285.0,466.0
2004,Wake Forest,ACC,738,246.0,471.0
2004,Washington,Pac-12,803,399.0,384.0
2004,Washington State,Pac-12,765,381.0,367.0
2004,Western Kentucky,Conference USA,45,21.0,23.0
2004,Western Michigan,Mid-American,143,77.0,61.99999999999999
2004,West Virginia,Big 12,708,215.0,470.00000000000006
2004,Wisconsin,Big Ten,784,292.0,462.99999999999994
2004,Wyoming,Mountain West,253,135.0,111.0
2005,Air Force,Mountain West,599,161.0,428.0
2005,Akron,Mid-American,913,547.0,354.0
2005,Alabama,SEC,774,354.0,404.0
2005,Appalachian State,Sun Belt,120,55.0,65.0
2005,Arizona,Pac-12,590,323.0,261.0
2005,Arizona State,Pac-12,857,465.0,384.0
2005,Arkansas,SEC,450,182.0,259.0
2005,Arkansas State,Sun Belt,125,48.0,75.0
2005,Army,FBS Independents,632,285.0,339.0
2005,Auburn,SEC,715,318.0,385.99999999999994
2005,Ball State,Mid-American,573,288.0,279.0
2005,Baylor,Big 12,595,327.0,257.0
2005,Boise State,Mountain West,329,163.0,162.0
2005,Boston College,ACC,824,403.0,410.0
2005,Bowling Green,Mid-American,633,345.0,284.0
2005,Buffalo,Mid-American,661,339.0,319.0
2005,BYU,FBS Independents,776,453.0,312.0
2005,California,Pac-12,692,303.0,380.0
2005,Central Michigan,Mid-American,746,389.0,346.0
2005,Cincinnati,American Athletic,731,366.0,361.0
2005,Clemson,ACC,800,380.0,396.0
2005,Colorado,Pac-12,773,412.0,342.0
2005,Colorado State,Mountain West,709,363.0,333.0
2005,Connecticut,American Athletic,760,319.0,429.0
2005,Duke,ACC,672,304.0,361.0
2005,East Carolina,American Athletic,669,327.0,327.0
2005,Eastern Michigan,Mid-American,682,379.99999999999994,286.0
2005,Florida,SEC,799,396.0,390.0
2005,Florida Atlantic,Conference USA,249,106.0,140.0
2005,Florida International,Conference USA,79,41.0,37.0
2005,Florida State,ACC,710,429.0,266.0
2005,Fresno State,Mountain West,637,317.0,311.0
2005,Georgia,SEC,788,346.0,420.00000000000006
2005,Georgia Tech,ACC,851,415.0,424.0
2005,Hawai'i,Mountain West,345,240.0,101.0
2005,Houston,American Athletic,763,380.0,370.0
2005,Illinois,Big Ten,697,343.0,341.0
2005,Indiana,Big Ten,639,324.0,312.0
2005,Iowa,Big Ten,815,405.0,394.0
2005,Iowa State,Big 12,736,337.0,386.00000000000006
2005,Kansas,Big 12,780,400.99999999999994,362.0
2005,Kansas State,Big 12,371,172.0,193.0
2005,Kent State,Mid-American,535,337.0,191.99999999999997
2005,Kentucky,SEC,480,250.00000000000003,222.0
2005,Liberty,FBS Independents,45,21.0,24.0
2005,Louisiana,Sun Belt,192,93.0,97.0
2005,Louisiana Monroe,Sun Belt,129,70.0,59.0
2005,Louisiana Tech,Conference USA,196,103.0,90.0
2005,Louisville,ACC,767,357.0,395.00000000000006
2005,LSU,SEC,802,356.0,432.0
2005,Marshall,Conference USA,731,396.00000000000006,327.0
2005,Maryland,Big Ten,688,322.0,349.0
2005,Memphis,American Athletic,792,232.0,538.0
2005,Miami,ACC,744,346.0,383.0
2005,Miami (OH),Mid-American,736,382.99999999999994,334.0
2005,Michigan,Big Ten,862,402.0,440.00000000000006
2005,Michigan State,Big Ten,693,332.0,355.00000000000006
2005,Middle Tennessee,Conference USA,151,84.0,65.0
2005,Minnesota,Big Ten,890,320.0,556.0
2005,Mississippi State,SEC,531,254.0,269.0
2005,Missouri,SEC,767,378.0,377.0
2005,Navy,American Athletic,686,136.0,542.0
2005,NC State,ACC,515,259.0,247.0
2005,Nebraska,Big Ten,832,453.0,357.0
2005,Nevada,Mountain West,347,167.0,175.0
2005,New Mexico,Mountain West,794,306.0,474.00000000000006
2005,New Mexico State,FBS Independents,270,176.0,90.0
2005,North Carolina,ACC,732,374.0,346.0
2005,Northern Illinois,Mid-American,607,266.0,334.0
2005,North Texas,Conference USA,119,57.0,60.0
2005,Northwestern,Big Ten,903,484.00000000000006,407.0
2005,Notre Dame,FBS Independents,874,442.00000000000006,420.0
2005,Ohio,Mid-American,643,268.0,370.99999999999994
2005,Ohio State,Big Ten,757,290.0,444.0
2005,Oklahoma,Big 12,804,336.0,454.99999999999994
2005,Oklahoma State,Big 12,722,330.0,380.99999999999994
2005,Ole Miss,SEC,684,380.99999999999994,292.0
2005,Oregon,Pac-12,733,384.0,328.0
2005,Oregon State,Pac-12,609,333.0,260.0
2005,Penn State,Big Ten,785,322.0,447.0
2005,Pittsburgh,ACC,718,352.0,348.0
2005,Purdue,Big Ten,778,410.99999999999994,358.0
2005,Rice,Conference USA,735,215.0,515.0
2005,Rutgers,Big Ten,771,349.0,402.0
2005,San Diego State,Mountain West,808,397.0,395.0
2005,San José State,Mountain West,172,93.0,77.0
2005,SMU,American Athletic,543,252.0,277.0
2005,South Carolina,SEC,670,345.00000000000006,314.0
2005,Southern Mississippi,Conference USA,772,387.0,362.0
2005,South Florida,American Athletic,823,306.0,506.00000000000006
2005,Stanford,Pac-12,643,327.0,301.0
2005,Syracuse,ACC,688,327.0,351.0
2005,TCU,Big 12,844,379.0,447.0
2005,Temple,American Athletic,552,277.0,271.0
2005,Tennessee,SEC,712,348.0,349.0
2005,Texas,Big 12,835,309.0,512.0
2005,Texas A&M,SEC,637,275.0,345.0
2005,Texas State,Sun Belt,60,34.0,25.0
2005,Texas Tech,Big 12,814,577.0,225.0
2005,Toledo,Mid-American,795,352.0,429.0
2005,Troy,Sun Belt,140,78.0,60.0
2005,Tulane,American Athletic,631,379.0,249.0
2005,Tulsa,American Athletic,824,396.0,410.0
2005,UAB,Conference USA,570,315.00000000000006,243.0
2005,UCF,American Athletic,913,404.0,486.0
2005,UCLA,Pac-12,757,374.0,370.0
2005,UNLV,Mountain West,664,384.0,269.0
2005,USC,Pac-12,818,413.0,397.0
2005,Utah,Pac-12,853,403.0,435.0
2005,Utah State,Mountain West,192,88.0,101.0
2005,UTEP,Conference USA,710,386.00000000000006,306.0
2005,Vanderbilt,SEC,551,318.0,224.0
2005,Virginia,ACC,725,346.0,358.0
2005,Virginia Tech,ACC,841,310.0,511.99999999999994
2005,Wake Forest,ACC,647,261.0,372.0
2005,Washington,Pac-12,611,315.0,287.0
2005,Washington State,Pac-12,473,212.0,252.00000000000003
2005,Western Kentucky,Conference USA,53,24.0,29.0
2005,Western Michigan,Mid-American,662,315.0,339.0
2005,West Virginia,Big 12,754,195.0,549.0
2005,Wisconsin,Big Ten,831,343.0,473.0
2005,Wyoming,Mountain West,617,347.0,264.0
2006,Air Force,Mountain West,767,154.0,603.0
2006,Akron,Mid-American,707,392.00000000000006,309.0
2006,Alabama,SEC,758,372.0,368.0
2006,Arizona,Pac-12,582,344.0,227.0
2006,Arizona State,Pac-12,735,327.0,396.0
2006,Arkansas,SEC,730,263.0,461.99999999999994
2006,Arkansas State,Sun Belt,250,102.0,145.0
2006,Army,FBS Independents,567,254.0,304.0
2006,Auburn,SEC,729,302.0,407.00000000000006
2006,Ball State,Mid-American,711,367.0,327.0
2006,Baylor,Big 12,473,338.0,128.0
2006,Boise State,Mountain West,716,267.0,437.0
2006,Boston College,ACC,857,460.0,381.0
2006,Bowling Green,Mid-American,804,351.0,449.00000000000006
2006,Buffalo,Mid-American,700,371.0,321.0
2006,BYU,FBS Independents,708,379.0,316.0
2006,California,Pac-12,660,334.0,313.0
2006,Central Michigan,Mid-American,732,389.0,334.0
2006,Cincinnati,American Athletic,820,349.0,451.00000000000006
2006,Clemson,ACC,722,318.0,388.0
2006,Colorado,Pac-12,697,278.0,400.0
2006,Colorado State,Mountain West,638,354.0,277.0
2006,Connecticut,American Athletic,755,318.0,430.0
2006,Duke,ACC,732,390.0,338.0
2006,East Carolina,American Athletic,851,434.0,397.0
2006,Eastern Michigan,Mid-American,726,385.0,325.0
2006,Florida,SEC,813,391.0,415.0
2006,Florida Atlantic,Conference USA,195,104.0,89.0
2006,Florida International,Conference USA,275,151.0,122.0
2006,Florida State,ACC,769,449.0,306.0
2006,Fresno State,Mountain West,222,116.0,102.0
2006,Georgia,SEC,747,344.0,385.0
2006,Georgia Tech,ACC,718,305.0,403.0
2006,Hawai'i,Mountain West,307,211.0,89.0
2006,Houston,American Athletic,852,429.99999999999994,406.0
2006,Illinois,Big Ten,744,343.0,385.0
2006,Indiana,Big Ten,735,400.00000000000006,324.0
2006,Iowa,Big Ten,816,416.0,385.0
2006,Iowa State,Big 12,680,359.0,313.0
2006,Kansas,Big 12,758,361.0,383.0
2006,Kansas State,Big 12,532,301.0,220.0
2006,Kent State,Mid-American,712,282.0,428.0
2006,Kentucky,SEC,548,308.0,233.0
2006,Liberty,FBS Independents,56,29.000000000000004,27.0
2006,Louisiana,Sun Belt,220,83.0,131.0
2006,Louisiana Monroe,Sun Belt,121,65.0,54.0
2006,Louisiana Tech,Conference USA,245,149.0,95.0
2006,Louisville,ACC,808,376.0,411.0
2006,LSU,SEC,748,344.0,395.0
2006,Marshall,Conference USA,525,242.0,277.0
2006,Maryland,Big Ten,757,336.0,402.0
2006,Memphis,American Athletic,744,394.0,335.0
2006,Miami,ACC,744,357.0,373.0
2006,Miami (OH),Mid-American,777,445.0,320.0
2006,Michigan,Big Ten,813,326.0,468.99999999999994
2006,Michigan State,Big Ten,768,421.0,332.0
2006,Middle Tennessee,Conference USA,305,167.0,136.0
2006,Minnesota,Big Ten,789,369.0,410.0
2006,Mississippi State,SEC,659,341.0,313.0
2006,Missouri,SEC,878,450.00000000000006,409.0
2006,Navy,American Athletic,806,125.0,671.0
2006,NC State,ACC,672,373.0,286.0
2006,Nebraska,Big Ten,896,409.0,482.0
2006,Nevada,Mountain West,339,147.0,186.0
2006,New Mexico,Mountain West,779,398.00000000000006,364.0
2006,New Mexico State,FBS Independents,244,188.0,55.0
2006,North Carolina,ACC,672,336.0,326.0
2006,Northern Illinois,Mid-American,800,391.0,389.0
2006,North Texas,Conference USA,214,87.0,125.0
2006,Northwestern,Big Ten,725,346.0,370.0
2006,Notre Dame,FBS Independents,822,455.00000000000006,359.0
2006,Ohio,Mid-American,819,341.0,465.0
2006,Ohio State,Big Ten,745,317.0,419.0
2006,Oklahoma,Big 12,850,328.0,502.0
2006,Oklahoma State,Big 12,764,304.0,449.0
2006,Ole Miss,SEC,559,228.0,320.0
2006,Oregon,Pac-12,899,479.00000000000006,406.0
2006,Oregon State,Pac-12,739,362.0,359.0
2006,Penn State,Big Ten,854,430.0,403.0
2006,Pittsburgh,ACC,673,326.0,334.0
2006,Purdue,Big Ten,817,497.0,312.0
2006,Rice,Conference USA,808,438.00000000000006,359.0
2006,Rutgers,Big Ten,759,288.0,448.99999999999994
2006,San Diego State,Mountain West,683,312.0,365.00000000000006
2006,San José State,Mountain West,198,73.0,123.0
2006,SMU,American Athletic,661,304.0,346.0
2006,South Carolina,SEC,748,377.0,353.0
2006,Southern Mississippi,Conference USA,831,339.0,475.0
2006,South Florida,American Athletic,787,360.0,419.0
2006,Stanford,Pac-12,520,276.0,237.0
2006,Syracuse,ACC,696,334.0,347.0
2006,TCU,Big 12,851,342.0,488.0
2006,Temple,American Athletic,521,292.0,226.0
2006,Tennessee,SEC,762,407.0,337.0
2006,Texas,Big 12,790,359.0,421.99999999999994
2006,Texas A&M,SEC,806,330.0,459.99999999999994
2006,Texas Tech,Big 12,800,605.0,182.0
2006,Toledo,Mid-American,796,385.0,404.99999999999994
2006,Troy,Sun Belt,226,135.0,88.0
2006,Tulane,American Athletic,742,430.0,303.0
2006,Tulsa,American Athletic,739,329.0,400.0
2006,UAB,Conference USA,695,305.0,379.0
2006,UCF,American Athletic,795,381.0,395.0
2006,UCLA,Pac-12,813,400.0,384.0
2006,UMass,FBS Independents,63,31.0,31.0
2006,UNLV,Mountain West,667,383.0,274.0
2006,USC,Pac-12,801,424.99999999999994,359.0
2006,Utah,Pac-12,769,391.0,363.0
2006,Utah State,Mountain West,106,49.0,56.0
2006,UTEP,Conference USA,638,383.0,238.0
2006,Vanderbilt,SEC,520,254.0,259.0
2006,Virginia,ACC,580,293.0,277.0
2006,Virginia Tech,ACC,739,328.0,393.0
2006,Wake Forest,ACC,746,292.0,433.00000000000006
2006,Washington,Pac-12,541,273.0,259.0
2006,Washington State,Pac-12,516,285.0,224.0
2006,Western Kentucky,Conference USA,61,27.0,33.0
2006,Western Michigan,Mid-American,728,348.0,365.0
2006,West Virginia,Big 12,755,224.00000000000003,514.0
2006,Wisconsin,Big Ten,825,341.0,469.0
2006,Wyoming,Mountain West,671,323.0,338.0
2007,Air Force,Mountain West,808,206.0,584.0
2007,Akron,Mid-American,710,341.0,355.0
2007,Alabama,SEC,895,445.0,426.0
2007,Appalachian State,Sun Belt,66,24.0,40.0
2007,Arizona,Pac-12,697,453.0,225.0
2007,Arizona State,Pac-12,761,376.0,366.0
2007,Arkansas,SEC,802,271.0,513.0
2007,Arkansas State,Sun Belt,516,278.0,229.0
2007,Army,FBS Independents,726,376.0,342.0
2007,Auburn,SEC,860,362.0,482.00000000000006
2007,Ball State,Mid-American,832,430.00000000000006,387.0
2007,Baylor,Big 12,731,502.99999999999994,224.0
2007,Boise State,Mountain West,900,433.0,450.99999999999994
2007,Boston College,ACC,1005,637.0,358.0
2007,Bowling Green,Mid-American,753,433.00000000000006,307.0
2007,Buffalo,Mid-American,326,184.0,133.0
2007,BYU,FBS Independents,847,438.0,399.0
2007,California,Pac-12,848,436.00000000000006,399.0
2007,Central Michigan,Mid-American,942,506.0,426.0
2007,Cincinnati,American Athletic,876,443.0,421.0
2007,Clemson,ACC,867,427.0,418.0
2007,Colorado,Pac-12,885,443.0,427.0
2007,Colorado State,Mountain West,515,227.0,278.0
2007,Connecticut,American Athletic,794,341.0,434.0
2007,Duke,ACC,533,293.0,238.0
2007,East Carolina,American Athletic,708,333.0,363.0
2007,Eastern Michigan,Mid-American,730,334.0,388.0
2007,Florida,SEC,756,332.0,414.00000000000006
2007,Florida Atlantic,Conference USA,611,318.0,281.0
2007,Florida International,Conference USA,539,250.0,282.0
2007,Florida State,ACC,891,460.0,403.0
2007,Fresno State,Mountain West,842,338.0,487.00000000000006
2007,Georgia,SEC,825,364.0,443.0
2007,Georgia Tech,ACC,844,357.0,465.00000000000006
2007,Hawai'i,Mountain West,866,633.0,222.0
2007,Houston,American Athletic,445,209.0,227.0
2007,Illinois,Big Ten,881,322.0,543.0
2007,Indiana,Big Ten,794,403.0,372.0
2007,Iowa,Big Ten,784,403.0,371.0
2007,Iowa State,Big 12,857,424.0,423.0
2007,Kansas,Big 12,925,461.0,445.0
2007,Kansas State,Big 12,752,448.99999999999994,282.0
2007,Kent State,Mid-American,553,200.0,343.0
2007,Kentucky,SEC,966,525.0,425.0
2007,Liberty,FBS Independents,49,19.0,28.0
2007,Louisiana,Sun Belt,606,237.0,360.0
2007,Louisiana Monroe,Sun Belt,781,307.0,465.0
2007,Louisiana Tech,Conference USA,599,304.0,288.0
2007,Louisville,ACC,848,475.0,360.0
2007,LSU,SEC,996,436.0,533.0
2007,Marshall,Conference USA,559,307.0,241.0
2007,Maryland,Big Ten,839,370.0,451.0
2007,Memphis,American Athletic,751,439.0,300.0
2007,Miami,ACC,754,308.0,433.0
2007,Miami (OH),Mid-American,635,358.0,264.0
2007,Michigan,Big Ten,916,421.0,481.99999999999994
2007,Michigan State,Big Ten,894,387.0,490.99999999999994
2007,Middle Tennessee,Conference USA,629,273.0,351.0
2007,Minnesota,Big Ten,826,431.0,388.0
2007,Mississippi State,SEC,840,370.0,461.00000000000006
2007,Missouri,SEC,1040,553.0,465.0
2007,Navy,American Athletic,852,126.0,711.0
2007,NC State,ACC,831,506.0,308.0
2007,Nebraska,Big Ten,837,461.00000000000006,368.0
2007,Nevada,Mountain West,815,355.0,442.0
2007,New Mexico,Mountain West,661,321.0,323.0
2007,New Mexico State,FBS Independents,762,480.0,272.0
2007,North Carolina,ACC,664,352.99999999999994,295.0
2007,Northern Illinois,Mid-American,512,256.0,247.0
2007,North Texas,Conference USA,648,392.0,247.00000000000003
2007,Northwestern,Big Ten,883,529.0,342.0
2007,Notre Dame,FBS Independents,796,426.00000000000006,364.0
2007,Ohio,Mid-American,498,202.0,284.0
2007,Ohio State,Big Ten,841,323.0,499.0
2007,Oklahoma,Big 12,878,362.0,503.00000000000006
2007,Oklahoma State,Big 12,698,297.0,395.0
2007,Ole Miss,SEC,684,360.0,314.0
2007,Oregon,Pac-12,962,398.0,545.0
2007,Oregon State,Pac-12,791,368.0,406.99999999999994
2007,Penn State,Big Ten,892,407.0,465.0
2007,Pittsburgh,ACC,763,343.0,402.00000000000006
2007,Purdue,Big Ten,962,581.0,364.0
2007,Rice,Conference USA,408,229.0,174.0
2007,Rutgers,Big Ten,860,360.0,477.0
2007,San Diego State,Mountain West,547,316.0,224.0
2007,San José State,Mountain West,571,314.0,253.0
2007,SMU,American Athletic,560,276.0,274.0
2007,South Carolina,SEC,720,417.00000000000006,290.0
2007,Southern Mississippi,Conference USA,719,332.0,373.0
2007,South Florida,American Athletic,873,383.0,471.0
2007,Stanford,Pac-12,732,411.99999999999994,307.0
2007,Syracuse,ACC,735,417.0,308.0
2007,TCU,Big 12,798,367.0,412.0
2007,Temple,American Athletic,499,266.0,228.0
2007,Tennessee,SEC,879,471.0,387.0
2007,Texas,Big 12,922,432.0,472.0
2007,Texas A&M,SEC,852,350.0,488.00000000000006
2007,Texas State,Sun Belt,89,54.99999999999999,32.0
2007,Texas Tech,Big 12,841,640.0,187.0
2007,Toledo,Mid-American,763,353.0,397.99999999999994
2007,Troy,Sun Belt,839,453.0,373.0
2007,Tulane,American Athletic,581,263.0,308.0
2007,Tulsa,American Athletic,621,353.0,265.0
2007,UAB,Conference USA,325,182.99999999999997,134.0
2007,UCF,American Athletic,850,310.0,517.0
2007,UCLA,Pac-12,906,413.0,468.0
2007,UMass,FBS Independents,58,32.0,26.0
2007,UNLV,Mountain West,746,374.0,357.0
2007,USC,Pac-12,929,437.0,475.99999999999994
2007,Utah,Pac-12,910,406.0,487.0
2007,Utah State,Mountain West,633,259.0,363.0
2007,UTEP,Conference USA,362,207.0,145.0
2007,Vanderbilt,SEC,754,331.0,412.0
2007,Virginia,ACC,877,441.99999999999994,418.0
2007,Virginia Tech,ACC,900,403.0,475.0
2007,Wake Forest,ACC,833,363.0,454.0
2007,Washington,Pac-12,880,391.0,474.00000000000006
2007,Washington State,Pac-12,737,446.0,278.0
2007,Western Kentucky,Conference USA,593,201.0,384.0
2007,Western Michigan,Mid-American,874,450.0,409.0
2007,West Virginia,Big 12,820,261.0,547.0
2007,Wisconsin,Big Ten,893,358.0,514.0
2007,Wyoming,Mountain West,770,387.99999999999994,369.0
2008,Air Force,Mountain West,715,116.0,575.0
2008,Akron,Mid-American,610,303.0,291.0
2008,Alabama,SEC,860,345.0,495.0
2008,Appalachian State,Sun Belt,61,34.0,25.0
2008,Arizona,Pac-12,723,354.0,357.0
2008,Arizona State,Pac-12,745,407.00000000000006,319.0
2008,Arkansas,SEC,758,441.00000000000006,307.0
2008,Arkansas State,Sun Belt,654,280.0,360.0
2008,Army,FBS Independents,722,132.0,582.0
2008,Auburn,SEC,779,350.0,416.99999999999994
2008,Ball State,Mid-American,797,363.0,420.0
2008,Baylor,Big 12,717,299.0,411.0
2008,Boise State,Mountain West,827,411.0,399.0
2008,Boston College,ACC,929,442.0,472.00000000000006
2008,Bowling Green,Mid-American,768,400.0,359.0
2008,Buffalo,Mid-American,878,462.0,403.0
2008,BYU,FBS Independents,858,471.0,376.0
2008,California,Pac-12,788,391.0,382.0
2008,Central Michigan,Mid-American,847,444.0,387.0
2008,Cincinnati,American Athletic,884,468.0,400.0
2008,Clemson,ACC,788,407.0,367.0
2008,Coastal Carolina,Sun Belt,61,32.0,28.0
2008,Colorado,Pac-12,796,398.0,389.0
2008,Colorado State,Mountain West,792,397.0,382.0
